long,lat,zb
38.14246696,27.69723521,28.06013107
38.59162461,27.69723521,28.28912735
39.04078225,27.69723521,28.21057701
21.07447657,28.09628558,69.70118713
21.52363421,28.09628558,65.51990509
21.97279185,28.09628558,61.80966568
22.42194949,28.09628558,58.75842667
22.87110713,28.09628558,56.40177917
23.32026478,28.09628558,54.60860443
23.76942242,28.09628558,53.0831604
24.21858006,28.09628558,52.10081863
24.6677377,28.09628558,51.67848206
25.11689534,28.09628558,51.60710526
25.56605299,28.09628558,51.6157341
26.01521063,28.09628558,51.57024765
26.46436827,28.09628558,51.19522858
26.91352591,28.09628558,50.41254425
27.36268355,28.09628558,49.29611969
27.8118412,28.09628558,48.15143967
28.26099884,28.09628558,47.61985397
28.71015648,28.09628558,47.13263321
29.15931412,28.09628558,46.45933533
29.60847176,28.09628558,45.56840897
30.05762941,28.09628558,44.4380455
30.50678705,28.09628558,42.95720291
30.95594469,28.09628558,41.39588928
31.40510233,28.09628558,39.85741806
31.85425997,28.09628558,38.31106949
32.30341762,28.09628558,36.64180374
32.75257526,28.09628558,34.7103157
33.2017329,28.09628558,32.53269958
33.65089054,28.09628558,30.24417305
34.10004819,28.09628558,28.12839127
34.54920583,28.09628558,26.56568146
34.99836347,28.09628558,25.85634422
35.44752111,28.09628558,25.91544342
35.89667875,28.09628558,26.51525307
36.3458364,28.09628558,27.39488792
36.79499404,28.09628558,28.32540131
37.24415168,28.09628558,29.14174843
37.69330932,28.09628558,29.90444756
38.14246696,28.09628558,30.64754105
38.59162461,28.09628558,31.34055519
39.04078225,28.09628558,31.89512634
21.07447657,28.49384231,70.0047226
21.52363421,28.49384231,66.37042999
21.97279185,28.49384231,63.1503067
22.42194949,28.49384231,60.5315094
22.87110713,28.49384231,58.53936005
23.32026478,28.49384231,56.99513626
23.76942242,28.49384231,55.18373108
24.21858006,28.49384231,53.79847717
24.6677377,28.49384231,52.91147614
25.11689534,28.49384231,52.3538475
25.56605299,28.49384231,51.90506363
26.01521063,28.49384231,51.6672821
26.46436827,28.49384231,51.11076355
26.91352591,28.49384231,50.11129379
27.36268355,28.49384231,48.73550034
27.8118412,28.49384231,47.35767365
28.26099884,28.49384231,47.5006752
28.71015648,28.49384231,47.75297165
29.15931412,28.49384231,47.80455017
29.60847176,28.49384231,47.53972626
30.05762941,28.49384231,46.79840851
30.50678705,28.49384231,45.10160828
30.95594469,28.49384231,43.03340912
31.40510233,28.49384231,40.83113861
31.85425997,28.49384231,38.63513184
32.30341762,28.49384231,36.51139832
32.75257526,28.49384231,34.39783478
33.2017329,28.49384231,32.35623932
33.65089054,28.49384231,30.42948151
34.10004819,28.49384231,28.76060104
34.54920583,28.49384231,27.59114075
34.99836347,28.49384231,27.20372391
35.44752111,28.49384231,27.48659134
35.89667875,28.49384231,28.28495598
36.3458364,28.49384231,29.38077927
36.79499404,28.49384231,30.53742409
37.24415168,28.49384231,31.50161552
37.69330932,28.49384231,32.45133209
38.14246696,28.49384231,33.47975159
38.59162461,28.49384231,34.61907196
39.04078225,28.49384231,35.84056854
21.07447657,28.88989191,70.18834686
21.52363421,28.88989191,66.93610382
21.97279185,28.88989191,64.08718109
22.42194949,28.88989191,61.77863312
22.87110713,28.88989191,59.96857452
23.32026478,28.88989191,58.42539215
23.76942242,28.88989191,56.79792404
24.21858006,28.88989191,55.41938019
24.6677377,28.88989191,54.43060684
25.11689534,28.88989191,53.75353241
25.56605299,28.88989191,53.22405243
26.01521063,28.88989191,52.76596069
26.46436827,28.88989191,52.09253693
26.91352591,28.88989191,51.12177277
27.36268355,28.88989191,49.97906113
27.8118412,28.88989191,49.06712723
28.26099884,28.88989191,49.10311127
28.71015648,28.88989191,49.48349762
29.15931412,28.88989191,49.81513214
29.60847176,28.88989191,49.78522491
30.05762941,28.88989191,49.03426361
30.50678705,28.88989191,47.21958542
30.95594469,28.88989191,44.66866684
31.40510233,28.88989191,41.75710297
31.85425997,28.88989191,38.83795547
32.30341762,28.88989191,36.19553757
32.75257526,28.88989191,33.95465469
33.2017329,28.88989191,32.10534286
33.65089054,28.88989191,30.57907486
34.10004819,28.88989191,29.39629173
34.54920583,28.88989191,28.6953907
34.99836347,28.88989191,28.64471245
35.44752111,28.88989191,29.21726608
35.89667875,28.88989191,30.28377342
36.3458364,28.88989191,31.61532021
36.79499404,28.88989191,32.93932724
37.24415168,28.88989191,34.06818771
37.69330932,28.88989191,35.15178299
38.14246696,28.88989191,36.38399887
38.59162461,28.88989191,37.9040451
39.04078225,28.88989191,39.77632523
21.07447657,29.28442121,70.19948578
21.52363421,29.28442121,67.21265411
21.97279185,29.28442121,64.6620636
22.42194949,29.28442121,62.63068008
22.87110713,29.28442121,61.02877426
23.32026478,29.28442121,59.62232208
23.76942242,29.28442121,58.20863724
24.21858006,29.28442121,56.98436737
24.6677377,29.28442121,56.1014061
25.11689534,29.28442121,55.51420212
25.56605299,29.28442121,55.04150009
26.01521063,29.28442121,54.51387787
26.46436827,29.28442121,53.82913589
26.91352591,29.28442121,53.00949478
27.36268355,29.28442121,52.19367981
27.8118412,29.28442121,51.63968658
28.26099884,29.28442121,51.63083649
28.71015648,29.28442121,51.99016953
29.15931412,29.28442121,52.41733932
29.60847176,29.28442121,52.4846077
30.05762941,29.28442121,51.64918518
30.50678705,29.28442121,49.5031395
30.95594469,29.28442121,46.29647446
31.40510233,29.28442121,42.5310936
31.85425997,29.28442121,38.77765274
32.30341762,29.28442121,35.5837326
32.75257526,29.28442121,33.28362274
33.2017329,29.28442121,31.73442268
33.65089054,29.28442121,30.6885128
34.10004819,29.28442121,30.03278923
34.54920583,29.28442121,29.81979179
34.99836347,29.28442121,30.16594124
35.44752111,29.28442121,31.09673309
35.89667875,29.28442121,32.50527954
36.3458364,29.28442121,34.1338501
36.79499404,29.28442121,35.63916779
37.24415168,29.28442121,36.80496216
37.69330932,29.28442121,37.85829926
38.14246696,29.28442121,39.13643646
38.59162461,29.28442121,40.90962219
39.04078225,29.28442121,43.35319519
21.07447657,29.67741741,69.94288635
21.52363421,29.67741741,67.15170288
21.97279185,29.67741741,64.8684082
22.42194949,29.67741741,63.13615417
22.87110713,29.67741741,61.83282089
23.32026478,29.67741741,60.68588638
23.76942242,29.67741741,59.45319366
24.21858006,29.67741741,58.39419174
24.6677377,29.67741741,57.7032814
25.11689534,29.67741741,57.32806015
25.56605299,29.67741741,57.01350784
26.01521063,29.67741741,56.48488998
26.46436827,29.67741741,55.82176971
26.91352591,29.67741741,55.16651535
27.36268355,29.67741741,54.65067673
27.8118412,29.67741741,54.37394714
28.26099884,29.67741741,54.37667847
28.71015648,29.67741741,54.72988129
29.15931412,29.67741741,55.26387405
29.60847176,29.67741741,55.48564529
30.05762941,29.67741741,54.6165123
30.50678705,29.67741741,51.94591522
30.95594469,29.67741741,47.88680649
31.40510233,29.67741741,43.12100983
31.85425997,29.67741741,38.41472244
32.30341762,29.67741741,34.61724854
32.75257526,29.67741741,32.41082764
33.2017329,29.67741741,31.32235146
33.65089054,29.67741741,30.84022331
34.10004819,29.67741741,30.72623634
34.54920583,29.67741741,30.98558044
34.99836347,29.67741741,31.73094177
35.44752111,29.67741741,33.03451157
35.89667875,29.67741741,34.81996536
36.3458364,29.67741741,36.79956436
36.79499404,29.67741741,38.49422073
37.24415168,29.67741741,39.49397659
37.69330932,29.67741741,40.28112793
38.14246696,29.67741741,41.40504837
38.59162461,29.67741741,43.2678566
39.04078225,29.67741741,46.14702606
21.07447657,30.06886804,69.2959137
21.52363421,30.06886804,66.64342499
21.97279185,30.06886804,64.58570099
22.42194949,30.06886804,63.14849472
22.87110713,30.06886804,62.20586777
23.32026478,30.06886804,61.42065811
23.76942242,30.06886804,60.27891922
24.21858006,30.06886804,59.34275818
24.6677377,30.06886804,58.87878036
25.11689534,30.06886804,58.80521393
25.56605299,30.06886804,58.75457001
26.01521063,30.06886804,58.1927681
26.46436827,30.06886804,57.50608444
26.91352591,30.06886804,56.96271515
27.36268355,30.06886804,56.6948204
27.8118412,30.06886804,56.67414474
28.26099884,30.06886804,56.64870071
28.71015648,30.06886804,57.00540924
29.15931412,30.06886804,57.71118164
29.60847176,30.06886804,58.25072098
30.05762941,30.06886804,57.58384323
30.50678705,30.06886804,54.26532364
30.95594469,30.06886804,49.31852722
31.40510233,30.06886804,43.60159302
31.85425997,30.06886804,37.94613647
32.30341762,30.06886804,33.46883774
32.75257526,30.06886804,31.6417942
33.2017329,30.06886804,31.16790962
33.65089054,30.06886804,31.24837303
34.10004819,30.06886804,31.59159851
34.54920583,30.06886804,32.20798874
34.99836347,30.06886804,33.23167801
35.44752111,30.06886804,34.78787994
35.89667875,30.06886804,36.85503006
36.3458364,30.06886804,39.16261292
36.79499404,30.06886804,41.07578278
37.24415168,30.06886804,41.62033081
37.69330932,30.06886804,41.91123581
38.14246696,30.06886804,42.72693634
38.59162461,30.06886804,44.54298782
39.04078225,30.06886804,47.69636154
21.07447657,30.45876097,68.13144684
21.52363421,30.45876097,65.54273987
21.97279185,30.45876097,63.60707092
22.42194949,30.45876097,62.34875488
22.87110713,30.45876097,61.68923187
23.32026478,30.45876097,61.33040619
23.76942242,30.45876097,60.16362381
24.21858006,30.45876097,59.36345291
24.6677377,30.45876097,59.16268921
25.11689534,30.45876097,59.42916107
25.56605299,30.45876097,59.74908829
26.01521063,30.45876097,59.06834793
26.46436827,30.45876097,58.30975342
26.91352591,30.45876097,57.78341675
27.36268355,30.45876097,57.64392853
27.8118412,30.45876097,57.85905075
28.26099884,30.45876097,57.68312073
28.71015648,30.45876097,58.02167511
29.15931412,30.45876097,58.88185501
29.60847176,30.45876097,59.79173279
30.05762941,30.45876097,59.69796753
30.50678705,30.45876097,55.76980972
30.95594469,30.45876097,50.34896851
31.40510233,30.45876097,44.2189827
31.85425997,30.45876097,38.04327011
32.30341762,30.45876097,32.88576889
32.75257526,30.45876097,31.77630043
33.2017329,30.45876097,31.82025719
33.65089054,30.45876097,32.22023392
34.10004819,30.45876097,32.75672913
34.54920583,30.45876097,33.4681015
34.99836347,30.45876097,34.48984146
35.44752111,30.45876097,35.981987
35.89667875,30.45876097,37.98426056
36.3458364,30.45876097,40.33811188
36.79499404,30.45876097,42.47400665
37.24415168,30.45876097,42.26409531
37.69330932,30.45876097,42.03890228
38.14246696,30.45876097,42.57507324
38.59162461,30.45876097,44.30659103
39.04078225,30.45876097,47.58389664
21.07447657,30.84708443,66.3567276
21.52363421,30.84708443,63.74235153
21.97279185,30.84708443,61.76758957
22.42194949,30.84708443,60.42790604
22.87110713,30.84708443,59.63272476
23.32026478,30.84708443,59.12206268
23.76942242,30.84708443,58.43381119
24.21858006,30.84708443,58.07319641
24.6677377,30.84708443,58.20428085
25.11689534,30.84708443,58.64205933
25.56605299,30.84708443,58.93851089
26.01521063,30.84708443,58.52879333
26.46436827,30.84708443,57.83384705
26.91352591,30.84708443,57.19760513
27.36268355,30.84708443,56.82878494
27.8118412,30.84708443,56.75362778
28.26099884,30.84708443,56.74509048
28.71015648,30.84708443,57.18489838
29.15931412,30.84708443,58.02592468
29.60847176,30.84708443,58.74637985
30.05762941,30.84708443,58.31393051
30.50678705,30.84708443,55.29068756
30.95594469,30.84708443,50.67558289
31.40510233,30.84708443,45.29704285
31.85425997,30.84708443,39.96092987
32.30341762,30.84708443,35.75930023
32.75257526,30.84708443,34.1415062
33.2017329,30.84708443,33.8106308
33.65089054,30.84708443,33.9600296
34.10004819,30.84708443,34.26975632
34.54920583,30.84708443,34.70187759
34.99836347,30.84708443,35.34205627
35.44752111,30.84708443,36.30007172
35.89667875,30.84708443,37.59630585
36.3458364,30.84708443,39.06483078
36.79499404,30.84708443,40.20879364
37.24415168,30.84708443,40.15775681
37.69330932,30.84708443,40.02563477
38.14246696,30.84708443,40.56874084
38.59162461,30.84708443,42.27544022
39.04078225,30.84708443,45.54058075
21.07447657,31.23382697,63.94691849
21.52363421,31.23382697,61.24586105
21.97279185,31.23382697,59.12082672
22.42194949,31.23382697,57.56019974
22.87110713,31.23382697,56.5212326
23.32026478,31.23382697,55.90729904
23.76942242,31.23382697,55.60342789
24.21858006,31.23382697,55.73366165
24.6677377,31.23382697,56.26948166
25.11689534,31.23382697,56.94437027
25.56605299,31.23382697,57.32538223
26.01521063,31.23382697,57.04898453
26.46436827,31.23382697,56.30208969
26.91352591,31.23382697,55.4028511
27.36268355,31.23382697,54.64223099
27.8118412,31.23382697,54.22617722
28.26099884,31.23382697,54.23848343
28.71015648,31.23382697,54.7492981
29.15931412,31.23382697,55.5656395
29.60847176,31.23382697,56.18222809
30.05762941,31.23382697,55.83821106
30.50678705,31.23382697,53.83718872
30.95594469,31.23382697,50.51945496
31.40510233,31.23382697,46.48875046
31.85425997,31.23382697,42.45468903
32.30341762,31.23382697,39.22167206
32.75257526,31.23382697,37.43717194
33.2017329,31.23382697,36.62509537
33.65089054,31.23382697,36.25772095
34.10004819,31.23382697,36.03872299
34.54920583,31.23382697,35.87434769
34.99836347,31.23382697,35.78006363
35.44752111,31.23382697,35.80622101
35.89667875,31.23382697,35.96920395
36.3458364,31.23382697,36.20228577
36.79499404,31.23382697,36.32697296
37.24415168,31.23382697,36.16442108
37.69330932,31.23382697,36.15816116
38.14246696,31.23382697,36.78039551
38.59162461,31.23382697,38.44171143
39.04078225,31.23382697,41.52021027
21.07447657,31.6189775,60.94512939
21.52363421,31.6189775,58.13511658
21.97279185,31.6189775,55.81557083
22.42194949,31.6189775,53.9931488
22.87110713,31.6189775,52.7060585
23.32026478,31.6189775,52.03512573
23.76942242,31.6189775,52.07677078
24.21858006,31.6189775,52.71944809
24.6677377,31.6189775,53.74126816
25.11689534,31.6189775,54.77610397
25.56605299,31.6189775,55.3459816
26.01521063,31.6189775,55.06551743
26.46436827,31.6189775,54.09682846
26.91352591,31.6189775,52.77768326
27.36268355,31.6189775,51.49620438
27.8118412,31.6189775,50.66569138
28.26099884,31.6189775,50.62413025
28.71015648,31.6189775,51.21478653
29.15931412,31.6189775,52.10850143
29.60847176,31.6189775,52.85267639
30.05762941,31.6189775,52.93513489
30.50678705,31.6189775,51.99369812
30.95594469,31.6189775,50.08863831
31.40510233,31.6189775,47.56341934
31.85425997,31.6189775,44.89990616
32.30341762,31.6189775,42.58878708
32.75257526,31.6189775,40.91936874
33.2017329,31.6189775,39.75767899
33.65089054,31.6189775,38.83426666
34.10004819,31.6189775,37.94358063
34.54920583,31.6189775,36.9807663
34.99836347,31.6189775,35.9087944
35.44752111,31.6189775,34.74490356
35.89667875,31.6189775,33.53662109
36.3458364,31.6189775,32.3732605
36.79499404,31.6189775,31.42050552
37.24415168,31.6189775,30.91965675
37.69330932,31.6189775,30.90190697
38.14246696,31.6189775,31.51421165
38.59162461,31.6189775,33.01211929
39.04078225,31.6189775,35.69470215
21.07447657,32.00252527,57.43645096
21.52363421,32.00252527,54.51706696
21.97279185,32.00252527,52.00108719
22.42194949,32.00252527,49.92558289
22.87110713,32.00252527,48.40426254
23.32026478,32.00252527,47.67683029
23.76942242,32.00252527,48.11821747
24.21858006,32.00252527,49.3246727
24.6677377,32.00252527,50.91016388
25.11689534,32.00252527,52.42282867
25.56605299,32.00252527,53.28887939
26.01521063,32.00252527,52.89393234
26.46436827,32.00252527,51.57132339
26.91352591,32.00252527,49.71418762
27.36268355,32.00252527,47.7853775
27.8118412,32.00252527,46.40117645
28.26099884,32.00252527,46.33035278
28.71015648,32.00252527,47.05369949
29.15931412,32.00252527,48.13640213
29.60847176,32.00252527,49.19393539
30.05762941,32.00252527,49.89006424
30.50678705,32.00252527,50.0542717
30.95594469,32.00252527,49.5566864
31.40510233,32.00252527,48.51420593
31.85425997,32.00252527,47.17552567
32.30341762,32.00252527,45.77219772
32.75257526,32.00252527,44.35916138
33.2017329,32.00252527,42.98467255
33.65089054,32.00252527,41.55458832
34.10004819,32.00252527,39.95409775
34.54920583,32.00252527,38.09418869
34.99836347,32.00252527,35.90583801
35.44752111,32.00252527,33.41407394
35.89667875,32.00252527,30.71366692
36.3458364,32.00252527,28.03047562
36.79499404,32.00252527,25.83202171
37.24415168,32.00252527,24.88744354
37.69330932,32.00252527,24.70525742
38.14246696,32.00252527,25.14244652
38.59162461,32.00252527,26.30528259
39.04078225,32.00252527,28.38729095
21.07447657,32.38445984,53.51818848
21.52363421,32.38445984,50.48208237
21.97279185,32.38445984,47.77724457
22.42194949,32.38445984,45.49014282
22.87110713,32.38445984,43.79135895
23.32026478,32.38445984,42.99218369
23.76942242,32.38445984,43.94430161
24.21858006,32.38445984,45.74898148
24.6677377,32.38445984,47.9358902
25.11689534,32.38445984,49.99450302
25.56605299,32.38445984,51.28461075
26.01521063,32.38445984,50.70476913
26.46436827,32.38445984,49.00556946
26.91352591,32.38445984,46.59519196
27.36268355,32.38445984,43.97025299
27.8118412,32.38445984,41.84716034
28.26099884,32.38445984,41.79312897
28.71015648,32.38445984,42.62631607
29.15931412,32.38445984,43.94812775
29.60847176,32.38445984,45.45257187
30.05762941,32.38445984,46.881073
30.50678705,32.38445984,48.22140121
30.95594469,32.38445984,49.1085968
31.40510233,32.38445984,49.48410416
31.85425997,32.38445984,49.40365601
32.30341762,32.38445984,48.91326523
32.75257526,32.38445984,47.8177948
33.2017329,32.38445984,46.33993149
33.65089054,32.38445984,44.47251892
34.10004819,32.38445984,42.16547394
34.54920583,32.38445984,39.36288452
34.99836347,32.38445984,35.9759903
35.44752111,32.38445984,32.09807205
35.89667875,32.38445984,27.88702011
36.3458364,32.38445984,23.65117836
36.79499404,32.38445984,19.98545456
37.24415168,32.38445984,18.54296303
37.69330932,32.38445984,17.96848106
38.14246696,32.38445984,18.00510788
38.59162461,32.38445984,18.655159
39.04078225,32.38445984,19.9845562
